exponential095_weightdecay0_SSIM1_LPIPS_Focal_stridedE_valsplit1215_1038_batch20_SSIM

epoch	train loss	val loss	train lpips	val lpips	train psnr	val psnr	train ssim	val ssim	time
50 		 0.4289 	 0.4344 	 0.4287 	 0.4298 	 0.1571 	 0.2556 	 16.4692 	 15.9715 	 0.5711 	 0.5656 	 1992m 50s
51 		 0.4284 	 0.4348 	 0.4283 	 0.4289 	 0.1565 	 0.2538 	 16.4662 	 15.8675 	 0.5716 	 0.5652 	 2032m 37s
52 		 0.4281 	 0.4336 	 0.4277 	 0.4282 	 0.1554 	 0.2545 	 16.4655 	 16.0505 	 0.5719 	 0.5664 	 2072m 12s
53 		 0.4270 	 0.4341 	 0.4270 	 0.4275 	 0.1548 	 0.2553 	 16.5341 	 15.9790 	 0.5730 	 0.5659 	 2112m 7s
54 		 0.4269 	 0.4335 	 0.4264 	 0.4276 	 0.1542 	 0.2577 	 16.5339 	 16.0429 	 0.5731 	 0.5665 	 2151m 45s
55 		 0.4263 	 0.4332 	 0.4261 	 0.4274 	 0.1539 	 0.2567 	 16.5701 	 16.0989 	 0.5737 	 0.5668 	 2191m 25s
56 		 0.4262 	 0.4330 	 0.4257 	 0.4271 	 0.1530 	 0.2569 	 16.5734 	 15.9917 	 0.5738 	 0.5670 	 2231m 41s
57 		 0.4256 	 0.4333 	 0.4252 	 0.4276 	 0.1521 	 0.2570 	 16.5780 	 16.0263 	 0.5744 	 0.5667 	 2271m 19s
58 		 0.4256 	 0.4329 	 0.4252 	 0.4271 	 0.1516 	 0.2600 	 16.5906 	 15.9870 	 0.5744 	 0.5671 	 2310m 52s
59 		 0.4249 	 0.4332 	 0.4245 	 0.4273 	 0.1516 	 0.2595 	 16.5999 	 15.9884 	 0.5751 	 0.5668 	 2350m 45s
60 		 0.4246 	 0.4333 	 0.4243 	 0.4268 	 0.1508 	 0.2609 	 16.6198 	 15.9661 	 0.5754 	 0.5667 	 2390m 26s
61 		 0.4245 	 0.4327 	 0.4239 	 0.4263 	 0.1504 	 0.2585 	 16.6104 	 16.0720 	 0.5755 	 0.5673 	 2430m 13s
62 		 0.4244 	 0.4329 	 0.4239 	 0.4260 	 0.1498 	 0.2576 	 16.6340 	 16.0600 	 0.5756 	 0.5671 	 2470m 14s
63 		 0.4237 	 0.4322 	 0.4231 	 0.4265 	 0.1489 	 0.2617 	 16.6651 	 16.0893 	 0.5763 	 0.5678 	 2509m 49s
64 		 0.4234 	 0.4335 	 0.4231 	 0.4266 	 0.1492 	 0.2594 	 16.6741 	 16.2107 	 0.5766 	 0.5665 	 2549m 39s
65 		 0.4234 	 0.4334 	 0.4229 	 0.4258 	 0.1484 	 0.2621 	 16.7107 	 15.9301 	 0.5766 	 0.5666 	 2589m 18s
66 		 0.4231 	 0.4319 	 0.4223 	 0.4255 	 0.1484 	 0.2618 	 16.6781 	 16.1049 	 0.5769 	 0.5681 	 2628m 60s
67 		 0.4228 	 0.4323 	 0.4222 	 0.4262 	 0.1478 	 0.2587 	 16.7057 	 16.0792 	 0.5772 	 0.5677 	 2668m 44s
68 		 0.4226 	 0.4318 	 0.4221 	 0.4256 	 0.1471 	 0.2598 	 16.7031 	 16.1160 	 0.5774 	 0.5682 	 2708m 22s
69 		 0.4228 	 0.4315 	 0.4221 	 0.4259 	 0.1470 	 0.2604 	 16.6950 	 16.0599 	 0.5772 	 0.5685 	 2747m 52s
70 		 0.4221 	 0.4318 	 0.4215 	 0.4245 	 0.1465 	 0.2612 	 16.7141 	 16.1298 	 0.5779 	 0.5682 	 2787m 51s
71 		 0.4219 	 0.4316 	 0.4210 	 0.4254 	 0.1463 	 0.2602 	 16.7387 	 16.1259 	 0.5781 	 0.5684 	 2827m 16s
72 		 0.4217 	 0.4315 	 0.4211 	 0.4241 	 0.1458 	 0.2630 	 16.7562 	 16.1319 	 0.5783 	 0.5685 	 2866m 40s
73 		 0.4216 	 0.4317 	 0.4209 	 0.4241 	 0.1463 	 0.2613 	 16.7512 	 16.0706 	 0.5784 	 0.5683 	 2906m 26s
74 		 0.4213 	 0.4310 	 0.4205 	 0.4243 	 0.1456 	 0.2624 	 16.7593 	 16.1506 	 0.5787 	 0.5690 	 2945m 46s
75 		 0.4212 	 0.4314 	 0.4204 	 0.4256 	 0.1453 	 0.2614 	 16.7659 	 16.0844 	 0.5788 	 0.5686 	 2985m 22s
76 		 0.4211 	 0.4319 	 0.4206 	 0.4243 	 0.1448 	 0.2632 	 16.7658 	 16.1006 	 0.5789 	 0.5681 	 3025m 4s
77 		 0.4210 	 0.4310 	 0.4200 	 0.4243 	 0.1453 	 0.2596 	 16.7851 	 16.1138 	 0.5790 	 0.5690 	 3064m 31s
78 		 0.4208 	 0.4318 	 0.4201 	 0.4236 	 0.1441 	 0.2638 	 16.7805 	 16.1082 	 0.5792 	 0.5682 	 3104m 21s
79 		 0.4207 	 0.4312 	 0.4197 	 0.4241 	 0.1447 	 0.2614 	 16.8042 	 16.1338 	 0.5793 	 0.5688 	 3144m 10s
80 		 0.4206 	 0.4312 	 0.4198 	 0.4242 	 0.1440 	 0.2626 	 16.8016 	 16.1831 	 0.5794 	 0.5688 	 3183m 23s
81 		 0.4202 	 0.4315 	 0.4194 	 0.4232 	 0.1440 	 0.2622 	 16.8295 	 16.1313 	 0.5798 	 0.5685 	 3223m 10s
82 		 0.4206 	 0.4313 	 0.4195 	 0.4242 	 0.1436 	 0.2608 	 16.7974 	 16.1941 	 0.5794 	 0.5687 	 3262m 36s
83 		 0.4203 	 0.4317 	 0.4195 	 0.4243 	 0.1432 	 0.2646 	 16.8173 	 16.1757 	 0.5797 	 0.5683 	 3301m 55s
84 		 0.4205 	 0.4313 	 0.4197 	 0.4233 	 0.1443 	 0.2643 	 16.7948 	 16.1931 	 0.5795 	 0.5687 	 3341m 40s
85 		 0.4203 	 0.4307 	 0.4191 	 0.4238 	 0.1439 	 0.2644 	 16.8216 	 16.0884 	 0.5797 	 0.5693 	 3381m 9s
86 		 0.4201 	 0.4308 	 0.4193 	 0.4240 	 0.1436 	 0.2623 	 16.7878 	 16.1132 	 0.5799 	 0.5692 	 3420m 49s
87 		 0.4197 	 0.4312 	 0.4190 	 0.4246 	 0.1430 	 0.2648 	 16.8274 	 16.1185 	 0.5803 	 0.5688 	 3460m 28s
88 		 0.4200 	 0.4304 	 0.4192 	 0.4235 	 0.1434 	 0.2631 	 16.8092 	 16.1305 	 0.5800 	 0.5696 	 3499m 52s
89 		 0.4197 	 0.4311 	 0.4188 	 0.4233 	 0.1430 	 0.2644 	 16.8178 	 16.1100 	 0.5803 	 0.5689 	 3539m 49s
90 		 0.4198 	 0.4300 	 0.4188 	 0.4239 	 0.1429 	 0.2644 	 16.8052 	 16.1217 	 0.5802 	 0.5700 	 3579m 33s
91 		 0.4196 	 0.4314 	 0.4188 	 0.4234 	 0.1427 	 0.2626 	 16.8144 	 16.1976 	 0.5804 	 0.5686 	 3619m 15s
92 		 0.4197 	 0.4308 	 0.4186 	 0.4241 	 0.1424 	 0.2625 	 16.8423 	 16.2008 	 0.5803 	 0.5692 	 3658m 54s
93 		 0.4196 	 0.4307 	 0.4189 	 0.4232 	 0.1427 	 0.2645 	 16.8381 	 16.1347 	 0.5804 	 0.5693 	 3698m 22s
94 		 0.4197 	 0.4309 	 0.4187 	 0.4229 	 0.1425 	 0.2646 	 16.8170 	 16.1777 	 0.5803 	 0.5691 	 3737m 41s
95 		 0.4197 	 0.4307 	 0.4185 	 0.4232 	 0.1425 	 0.2634 	 16.8202 	 16.1845 	 0.5803 	 0.5693 	 3777m 28s
96 		 0.4191 	 0.4305 	 0.4182 	 0.4232 	 0.1422 	 0.2650 	 16.8599 	 16.1643 	 0.5809 	 0.5695 	 3816m 55s
97 		 0.4194 	 0.4299 	 0.4184 	 0.4234 	 0.1426 	 0.2626 	 16.8347 	 16.1162 	 0.5806 	 0.5701 	 3856m 5s
98 		 0.4194 	 0.4305 	 0.4186 	 0.4231 	 0.1421 	 0.2634 	 16.8154 	 16.1454 	 0.5806 	 0.5695 	 3896m 10s
99 		 0.4191 	 0.4307 	 0.4182 	 0.4231 	 0.1419 	 0.2669 	 16.8473 	 16.1583 	 0.5809 	 0.5693 	 3935m 43s
100 		 0.4194 	 0.4312 	 0.4183 	 0.4232 	 0.1426 	 0.2674 	 16.8388 	 16.0660 	 0.5806 	 0.5688 	 3975m 8s
101 		 0.4192 	 0.4309 	 0.4181 	 0.4238 	 0.1426 	 0.2631 	 16.8358 	 16.2406 	 0.5808 	 0.5691 	 4014m 52s
102 		 0.4193 	 0.4310 	 0.4183 	 0.4229 	 0.1418 	 0.2648 	 16.8618 	 16.1966 	 0.5807 	 0.5690 	 4054m 35s
103 		 0.4191 	 0.4317 	 0.4180 	 0.4232 	 0.1417 	 0.2656 	 16.8658 	 16.1145 	 0.5809 	 0.5683 	 4094m 29s
104 		 0.4194 	 0.4308 	 0.4182 	 0.4229 	 0.1421 	 0.2649 	 16.8406 	 16.1479 	 0.5806 	 0.5692 	 4133m 43s
105 		 0.4189 	 0.4307 	 0.4178 	 0.4234 	 0.1417 	 0.2658 	 16.8618 	 16.2321 	 0.5811 	 0.5693 	 4172m 53s
106 		 0.4190 	 0.4305 	 0.4180 	 0.4227 	 0.1419 	 0.2675 	 16.8649 	 16.1269 	 0.5810 	 0.5695 	 4212m 38s
107 		 0.4189 	 0.4307 	 0.4178 	 0.4229 	 0.1422 	 0.2667 	 16.8516 	 16.1217 	 0.5811 	 0.5693 	 4252m 23s
108 		 0.4190 	 0.4310 	 0.4179 	 0.4236 	 0.1423 	 0.2638 	 16.8468 	 16.2311 	 0.5810 	 0.5690 	 4292m 1s
109 		 0.4189 	 0.4313 	 0.4181 	 0.4230 	 0.1415 	 0.2647 	 16.8635 	 16.2131 	 0.5811 	 0.5687 	 4331m 48s
110 		 0.4193 	 0.4311 	 0.4181 	 0.4229 	 0.1417 	 0.2655 	 16.8534 	 16.0849 	 0.5807 	 0.5689 	 4371m 26s
111 		 0.4191 	 0.4310 	 0.4179 	 0.4227 	 0.1418 	 0.2662 	 16.8338 	 16.1122 	 0.5809 	 0.5690 	 4410m 51s
112 		 0.4190 	 0.4306 	 0.4177 	 0.4227 	 0.1420 	 0.2670 	 16.8495 	 16.1334 	 0.5810 	 0.5694 	 4450m 45s
113 		 0.4189 	 0.4305 	 0.4178 	 0.4229 	 0.1419 	 0.2636 	 16.8487 	 16.1745 	 0.5811 	 0.5695 	 4493m 0s
114 		 0.4188 	 0.4309 	 0.4178 	 0.4225 	 0.1412 	 0.2645 	 16.8692 	 16.1625 	 0.5812 	 0.5691 	 4536m 50s
115 		 0.4192 	 0.4304 	 0.4180 	 0.4230 	 0.1416 	 0.2681 	 16.8393 	 16.0898 	 0.5808 	 0.5696 	 4579m 3s
116 		 0.4190 	 0.4301 	 0.4178 	 0.4229 	 0.1420 	 0.2637 	 16.8376 	 16.0825 	 0.5810 	 0.5699 	 4618m 60s
117 		 0.4187 	 0.4303 	 0.4176 	 0.4226 	 0.1411 	 0.2654 	 16.8487 	 16.1780 	 0.5813 	 0.5697 	 4658m 44s
118 		 0.4186 	 0.4301 	 0.4176 	 0.4231 	 0.1415 	 0.2644 	 16.8788 	 16.1851 	 0.5814 	 0.5699 	 4698m 1s
119 		 0.4187 	 0.4307 	 0.4179 	 0.4230 	 0.1411 	 0.2632 	 16.8635 	 16.1874 	 0.5813 	 0.5693 	 4737m 17s
120 		 0.4192 	 0.4301 	 0.4180 	 0.4228 	 0.1410 	 0.2640 	 16.8377 	 16.1673 	 0.5808 	 0.5699 	 4776m 38s
121 		 0.4187 	 0.4305 	 0.4176 	 0.4223 	 0.1411 	 0.2650 	 16.8626 	 16.0849 	 0.5813 	 0.5695 	 4816m 5s
122 		 0.4189 	 0.4307 	 0.4178 	 0.4225 	 0.1412 	 0.2675 	 16.8256 	 16.1320 	 0.5811 	 0.5693 	 4855m 29s
123 		 0.4186 	 0.4305 	 0.4176 	 0.4232 	 0.1418 	 0.2687 	 16.8659 	 16.0173 	 0.5814 	 0.5695 	 4894m 52s
124 		 0.4187 	 0.4305 	 0.4178 	 0.4230 	 0.1417 	 0.2645 	 16.8301 	 16.2051 	 0.5813 	 0.5695 	 4934m 12s
125 		 0.4186 	 0.4299 	 0.4174 	 0.4236 	 0.1412 	 0.2633 	 16.8809 	 16.1488 	 0.5814 	 0.5701 	 4973m 31s
126 		 0.4187 	 0.4304 	 0.4179 	 0.4235 	 0.1410 	 0.2645 	 16.8561 	 16.1915 	 0.5813 	 0.5696 	 5013m 13s
127 		 0.4188 	 0.4316 	 0.4177 	 0.4230 	 0.1413 	 0.2638 	 16.8659 	 16.1538 	 0.5812 	 0.5684 	 5052m 30s
128 		 0.4190 	 0.4300 	 0.4178 	 0.4229 	 0.1411 	 0.2654 	 16.8524 	 16.1117 	 0.5810 	 0.5700 	 5092m 9s
129 		 0.4186 	 0.4298 	 0.4176 	 0.4230 	 0.1413 	 0.2642 	 16.8486 	 16.1747 	 0.5814 	 0.5702 	 5131m 26s
130 		 0.4186 	 0.4303 	 0.4177 	 0.4227 	 0.1408 	 0.2666 	 16.8564 	 16.1420 	 0.5814 	 0.5697 	 5170m 40s
131 		 0.4187 	 0.4312 	 0.4176 	 0.4228 	 0.1416 	 0.2645 	 16.8541 	 16.2362 	 0.5813 	 0.5688 	 5210m 7s
132 		 0.4189 	 0.4303 	 0.4176 	 0.4230 	 0.1411 	 0.2662 	 16.8636 	 16.2009 	 0.5811 	 0.5697 	 5242m 10s
133 		 0.4184 	 0.4310 	 0.4175 	 0.4226 	 0.1414 	 0.2655 	 16.8916 	 16.1934 	 0.5816 	 0.5690 	 5271m 15s
134 		 0.4188 	 0.4305 	 0.4176 	 0.4232 	 0.1412 	 0.2660 	 16.8638 	 16.1605 	 0.5812 	 0.5695 	 5300m 26s
135 		 0.4187 	 0.4305 	 0.4177 	 0.4225 	 0.1412 	 0.2667 	 16.8583 	 16.1760 	 0.5813 	 0.5695 	 5329m 41s
136 		 0.4186 	 0.4310 	 0.4175 	 0.4228 	 0.1415 	 0.2649 	 16.8727 	 16.2143 	 0.5814 	 0.5690 	 5358m 55s
137 		 0.4189 	 0.4303 	 0.4177 	 0.4228 	 0.1411 	 0.2659 	 16.8626 	 16.1883 	 0.5811 	 0.5697 	 5388m 4s
138 		 0.4187 	 0.4313 	 0.4176 	 0.4229 	 0.1413 	 0.2652 	 16.8611 	 16.2147 	 0.5813 	 0.5687 	 5417m 20s
139 		 0.4188 	 0.4321 	 0.4175 	 0.4226 	 0.1409 	 0.2661 	 16.8870 	 16.1981 	 0.5812 	 0.5679 	 5446m 43s
140 		 0.4188 	 0.4315 	 0.4174 	 0.4235 	 0.1413 	 0.2649 	 16.8696 	 16.2371 	 0.5812 	 0.5685 	 5475m 52s
141 		 0.4188 	 0.4304 	 0.4177 	 0.4228 	 0.1409 	 0.2661 	 16.8929 	 16.1815 	 0.5812 	 0.5696 	 5504m 57s
142 		 0.4184 	 0.4307 	 0.4173 	 0.4230 	 0.1413 	 0.2636 	 16.8852 	 16.2404 	 0.5816 	 0.5693 	 5533m 57s
143 		 0.4186 	 0.4303 	 0.4175 	 0.4229 	 0.1409 	 0.2679 	 16.8825 	 16.1363 	 0.5814 	 0.5697 	 5563m 9s
144 		 0.4186 	 0.4305 	 0.4176 	 0.4228 	 0.1415 	 0.2682 	 16.8410 	 16.1133 	 0.5814 	 0.5695 	 5592m 23s
145 		 0.4185 	 0.4301 	 0.4173 	 0.4231 	 0.1416 	 0.2647 	 16.8663 	 16.1528 	 0.5815 	 0.5699 	 5621m 33s
146 		 0.4184 	 0.4305 	 0.4175 	 0.4231 	 0.1409 	 0.2647 	 16.8624 	 16.1314 	 0.5816 	 0.5695 	 5650m 37s
147 		 0.4186 	 0.4307 	 0.4176 	 0.4232 	 0.1407 	 0.2654 	 16.8540 	 16.1975 	 0.5814 	 0.5693 	 5679m 45s
148 		 0.4186 	 0.4297 	 0.4176 	 0.4228 	 0.1409 	 0.2661 	 16.8682 	 16.1601 	 0.5814 	 0.5703 	 5708m 49s
149 		 0.4185 	 0.4301 	 0.4176 	 0.4227 	 0.1410 	 0.2661 	 16.8622 	 16.1239 	 0.5815 	 0.5699 	 5737m 55s
150 		 0.4185 	 0.4303 	 0.4174 	 0.4225 	 0.1411 	 0.2664 	 16.8634 	 16.1056 	 0.5815 	 0.5697 	 5766m 48s

[train time information]
	train start time	2023-12-15 10:38:24.256615
	end of train		2023-12-19 10:45:10.800015
	total train time	4 days, 0:06:46.543417
